TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,TransactionDay,TransactionMonth,TransactionHour,AgeGroup,TransactionGroup,ChangeInBalance
TX000146,AC00434,45.85,2023-02-16 17:57:10,Debit,Los Angeles,D000241,163.129.70.210,M085,ATM,20,Student,92,1,1659.15,Monday,Thursday,February,17,18-35,0 transaction,40.08
TX000147,AC00385,973.39,2023-08-30 17:23:20,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22,Monday,Wednesday,August,17,65+,large transaction,738.8199999999999
TX000148,AC00161,514.95,2023-04-13 18:37:48,Debit,New York,D000109,23.92.205.75,M056,Online,41,Doctor,142,5,421.93,Monday,Thursday,April,18,35-50,medium transaction,
TX000149,AC00333,415.5,2023-07-28 16:29:23,Debit,Memphis,D000330,140.212.253.222,M077,ATM,66,Doctor,141,1,10113.66,Monday,Friday,July,16,65+,medium transaction,
TX000150,AC00279,265.76,2023-02-06 17:48:55,Debit,Philadelphia,D000158,3.157.63.220,M049,Online,54,Retired,92,1,4446.17,Monday,Monday,February,17,50-65,small transaction,
TX000151,AC00072,69.4,2023-07-24 18:08:43,Debit,Virginia Beach,D000413,216.151.64.40,M073,Online,80,Retired,113,1,6452.77,Monday,Monday,July,18,65+,0 transaction,
TX000152,AC00242,332.93,2023-11-20 16:29:48,Credit,Albuquerque,D000548,113.115.81.178,M039,Branch,35,Engineer,293,1,2788.2,Monday,Monday,November,16,35-50,small transaction,131.6
TX000153,AC00303,267.9,2023-10-09 16:52:47,Debit,San Antonio,D000605,216.32.4.105,M078,Online,20,Student,160,1,596.16,Monday,Monday,October,16,18-35,small transaction,243.33999999999997
TX000154,AC00442,496.03,2023-11-03 16:45:52,Debit,San Francisco,D000070,210.160.90.52,M009,Branch,61,Doctor,265,1,12904.66,Monday,Friday,November,16,50-65,medium transaction,
TX000155,AC00087,376.26,2023-02-15 16:41:11,Debit,Tucson,D000481,82.88.241.226,M081,ATM,37,Engineer,245,1,9062.4,Monday,Wednesday,February,16,35-50,small transaction,
TX000156,AC00174,83.02,2023-09-04 17:59:51,Credit,Seattle,D000226,34.92.221.183,M058,Online,36,Engineer,171,1,9009.56,Monday,Monday,September,17,35-50,0 transaction,
TX000157,AC00421,93.26,2023-07-27 16:22:52,Credit,New York,D000436,182.225.2.156,M092,Online,20,Student,72,1,1152.2,Monday,Thursday,July,16,18-35,0 transaction,-235.21000000000004
TX000158,AC00111,803.37,2023-04-17 16:08:34,Credit,Memphis,D000108,191.91.45.159,M030,Branch,68,Doctor,129,1,12168.37,Monday,Monday,April,16,65+,large transaction,
TX000159,AC00275,35.76,2023-09-19 17:38:18,Debit,Charlotte,D000678,111.78.64.133,M057,Branch,23,Student,122,1,611.86,Monday,Tuesday,September,17,18-35,0 transaction,
TX000160,AC00492,28.53,2023-05-31 16:37:39,Debit,Washington,D000310,215.97.143.157,M035,Online,62,Doctor,99,1,8670.53,Monday,Wednesday,May,16,50-65,0 transaction,
TX000161,AC00380,139.53,2023-10-09 17:20:09,Credit,Louisville,D000491,167.104.180.235,M002,Online,53,Doctor,177,1,10098.86,Monday,Monday,October,17,50-65,very little transaction,
TX000162,AC00227,307.57,2023-01-09 16:12:01,Debit,Detroit,D000076,128.16.32.183,M049,Branch,33,Doctor,285,1,5307.74,Monday,Monday,January,16,18-35,small transaction,
TX000163,AC00257,60.65,2023-05-26 18:15:08,Credit,Tucson,D000456,10.144.131.89,M085,Branch,56,Retired,53,1,1047.28,Monday,Friday,May,18,50-65,0 transaction,
TX000164,AC00062,74.86,2023-08-14 17:43:17,Debit,Nashville,D000115,161.168.126.136,M028,Branch,70,Doctor,125,1,6921.48,Monday,Monday,August,17,65+,0 transaction,
TX000165,AC00383,117.97,2023-11-24 18:51:32,Debit,Kansas City,D000281,198.39.35.23,M100,Branch,51,Retired,137,1,1475.46,Monday,Friday,November,18,50-65,very little transaction,
TX000166,AC00182,231.91,2023-01-31 18:31:22,Debit,Memphis,D000371,161.71.2.223,M044,ATM,34,Engineer,165,1,112.76,Monday,Tuesday,January,18,18-35,small transaction,
TX000167,AC00478,126.21,2023-02-14 16:07:01,Debit,Baltimore,D000001,141.121.30.32,M001,Branch,75,Retired,268,1,5669.66,Monday,Tuesday,February,16,65+,very little transaction,-669.0999999999999
TX000168,AC00332,506.28,2023-05-02 17:03:29,Credit,Chicago,D000606,110.150.1.201,M010,Online,53,Retired,162,2,1309.95,Monday,Tuesday,May,17,50-65,medium transaction,
TX000169,AC00202,304.35,2023-12-04 17:07:34,Debit,Houston,D000281,183.39.94.209,M007,Branch,31,Engineer,36,1,4057.1,Monday,Monday,December,17,18-35,small transaction,-344.92999999999995
TX000170,AC00331,281.85,2023-05-16 17:26:37,Debit,Detroit,D000148,219.193.239.152,M013,ATM,22,Student,109,1,1585.98,Monday,Tuesday,May,17,18-35,small transaction,
TX000171,AC00474,777.88,2023-03-20 16:58:12,Debit,Houston,D000436,139.23.212.102,M018,Branch,31,Engineer,17,1,6825.55,Monday,Monday,March,16,18-35,medium transaction,
TX000172,AC00268,119.18,2023-08-25 18:01:38,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5,Monday,Friday,August,18,50-65,very little transaction,
TX000173,AC00247,177.19,2023-05-15 17:25:28,Debit,Chicago,D000666,130.92.201.49,M088,Online,76,Retired,43,1,5343.3,Monday,Monday,May,17,65+,very little transaction,
TX000174,AC00298,260.88,2023-05-29 16:50:10,Debit,Denver,D000327,184.59.28.72,M094,Branch,22,Student,36,1,903.05,Monday,Monday,May,16,18-35,small transaction,
TX000175,AC00106,169.47,2023-03-22 16:10:14,Debit,Chicago,D000061,120.170.93.69,M046,Online,24,Student,19,1,1806.16,Monday,Wednesday,March,16,18-35,very little transaction,-547.4599999999999
TX000176,AC00035,73.23,2023-05-19 16:52:53,Debit,Portland,D000059,155.37.19.43,M022,Branch,26,Student,14,1,787.74,Monday,Friday,May,16,18-35,0 transaction,
TX000177,AC00363,1362.55,2023-02-10 18:07:07,Debit,El Paso,D000213,93.52.44.101,M001,ATM,29,Engineer,106,1,2429.68,Monday,Friday,February,18,18-35,large transaction,
TX000178,AC00273,792.57,2023-05-22 16:22:36,Debit,Baltimore,D000424,110.235.207.187,M059,ATM,19,Student,164,1,770.37,Monday,Monday,May,16,18-35,medium transaction,
TX000179,AC00156,237.06,2023-12-18 16:47:17,Debit,Phoenix,D000455,61.95.76.233,M049,Online,71,Retired,46,1,1182.77,Monday,Monday,December,16,65+,small transaction,
TX000180,AC00010,34.17,2023-11-21 16:57:43,Credit,Philadelphia,D000036,177.116.108.246,M091,Online,54,Engineer,54,1,726.55,Monday,Tuesday,November,16,50-65,0 transaction,-474.51
TX000181,AC00036,740.25,2023-07-19 17:03:58,Debit,Philadelphia,D000030,1.198.76.182,M010,Online,41,Doctor,123,1,14464.3,Monday,Wednesday,July,17,35-50,medium transaction,
TX000182,AC00149,453.54,2023-04-19 16:36:03,Debit,Albuquerque,D000150,223.32.70.156,M017,ATM,58,Doctor,82,1,12046.3,Monday,Wednesday,April,16,50-65,medium transaction,222.88000000000002
TX000183,AC00225,300.47,2023-11-13 16:11:52,Debit,Jacksonville,D000272,156.173.170.140,M065,Branch,73,Retired,100,1,7885.64,Monday,Monday,November,16,65+,small transaction,
TX000184,AC00077,110.93,2023-04-07 16:38:15,Credit,Virginia Beach,D000142,101.223.82.253,M036,Branch,19,Student,201,1,1952.35,Monday,Friday,April,16,18-35,very little transaction,
TX000185,AC00440,201.69,2023-01-03 16:46:36,Debit,Las Vegas,D000626,193.108.17.115,M019,ATM,59,Doctor,299,1,7328.52,Monday,Tuesday,January,16,50-65,small transaction,
TX000186,AC00321,399.21,2023-01-30 16:15:49,Debit,Portland,D000301,30.229.179.194,M062,ATM,59,Engineer,109,1,3210.39,Monday,Monday,January,16,50-65,small transaction,
TX000187,AC00099,1041.88,2023-09-06 16:44:02,Debit,Jacksonville,D000208,32.240.176.64,M032,Online,78,Retired,57,1,5726.2,Monday,Wednesday,September,16,65+,large transaction,
TX000188,AC00258,630.36,2023-03-02 16:11:53,Debit,Mesa,D000091,200.22.195.243,M084,ATM,62,Retired,52,1,1363.65,Monday,Thursday,March,16,50-65,medium transaction,
TX000189,AC00132,10.94,2023-10-23 17:24:07,Credit,Philadelphia,D000503,10.191.172.154,M083,ATM,60,Engineer,245,1,1241.99,Monday,Monday,October,17,50-65,0 transaction,
TX000190,AC00113,215.9,2023-01-04 16:02:09,Debit,Los Angeles,D000414,147.119.62.178,M083,ATM,38,Doctor,235,1,7873.28,Monday,Wednesday,January,16,35-50,small transaction,
TX000191,AC00396,1422.55,2023-07-10 17:49:18,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32,Monday,Monday,July,17,65+,large transaction,1168.1799999999998
TX000192,AC00099,226.37,2023-09-18 17:07:08,Credit,Louisville,D000631,206.62.122.93,M041,Branch,49,Doctor,141,1,9840.04,Monday,Monday,September,17,35-50,small transaction,-815.5100000000001
TX000193,AC00265,444.89,2023-09-11 16:27:39,Credit,Las Vegas,D000173,42.61.10.112,M060,Branch,43,Doctor,101,1,10328.23,Monday,Monday,September,16,35-50,medium transaction,61.51999999999998
TX000194,AC00047,280.57,2023-01-27 17:35:05,Credit,Virginia Beach,D000538,170.225.23.251,M017,Online,25,Student,24,1,293.24,Monday,Friday,January,17,18-35,small transaction,
TX000195,AC00005,488.54,2023-07-03 17:47:49,Debit,Jacksonville,D000466,198.24.183.157,M036,Branch,52,Engineer,132,1,7486.63,Monday,Monday,July,17,50-65,medium transaction,
TX000196,AC00363,3.3,2023-03-27 16:42:16,Credit,Los Angeles,D000215,116.44.12.250,M085,Branch,50,Doctor,131,1,11385.37,Monday,Monday,March,16,50-65,0 transaction,-1359.25
TX000197,AC00426,199.39,2023-08-21 16:16:22,Debit,Colorado Springs,D000304,194.88.79.54,M023,Branch,69,Retired,165,1,7264.79,Monday,Monday,August,16,65+,very little transaction,
TX000198,AC00107,20.36,2023-07-24 17:02:18,Debit,Tucson,D000082,96.115.67.230,M069,Branch,62,Retired,75,1,2762.48,Monday,Monday,July,17,50-65,0 transaction,
TX000199,AC00237,113.64,2023-10-24 17:09:41,Debit,Detroit,D000022,31.127.129.152,M038,Online,62,Retired,32,1,6675.03,Monday,Tuesday,October,17,50-65,very little transaction,
TX000200,AC00358,493.11,2023-07-31 16:25:26,Debit,Colorado Springs,D000232,35.220.238.127,M022,Branch,53,Retired,236,1,7432.99,Monday,Monday,July,16,50-65,medium transaction,429.77
TX000201,AC00113,307.41,2023-06-12 17:32:52,Debit,Los Angeles,D000014,1.7.29.72,M007,ATM,19,Student,14,1,1057.0,Monday,Monday,June,17,18-35,small transaction,91.51000000000002
TX000202,AC00010,11.18,2023-11-30 16:52:42,Debit,Atlanta,D000129,16.51.235.240,M017,Online,43,Doctor,161,1,5956.89,Monday,Thursday,November,16,35-50,0 transaction,-22.990000000000002
TX000203,AC00499,313.82,2023-11-15 18:57:38,Debit,Tucson,D000357,179.43.245.131,M097,Branch,59,Engineer,151,1,7261.59,Monday,Wednesday,November,18,50-65,small transaction,
TX000204,AC00380,51.0,2023-01-30 16:00:38,Debit,Seattle,D000199,193.217.248.188,M063,Branch,64,Retired,107,1,4943.16,Monday,Monday,January,16,50-65,0 transaction,-88.53
TX000205,AC00452,140.98,2023-05-25 16:34:22,Debit,Memphis,D000374,192.95.36.246,M059,Branch,60,Engineer,100,1,8127.48,Monday,Thursday,May,16,50-65,very little transaction,
TX000206,AC00020,288.04,2023-08-24 16:47:21,Debit,Denver,D000582,205.69.66.135,M092,ATM,68,Retired,63,1,1748.02,Monday,Thursday,August,16,65+,small transaction,
TX000207,AC00181,800.55,2023-05-04 16:21:31,Debit,Oklahoma City,D000657,8.244.162.185,M062,ATM,31,Engineer,108,1,9660.22,Monday,Thursday,May,16,18-35,large transaction,
TX000208,AC00370,485.54,2023-02-06 17:46:59,Debit,Houston,D000589,140.212.253.222,M061,ATM,46,Engineer,143,1,6371.51,Monday,Monday,February,17,35-50,medium transaction,
TX000209,AC00453,521.15,2023-02-17 18:16:05,Debit,Kansas City,D000108,166.7.230.111,M084,ATM,54,Doctor,214,1,9442.47,Monday,Friday,February,18,50-65,medium transaction,373.53
TX000210,AC00339,321.79,2023-08-07 17:30:33,Credit,Raleigh,D000537,86.103.2.29,M056,ATM,63,Retired,61,1,5959.2,Monday,Monday,August,17,50-65,small transaction,
TX000211,AC00249,304.93,2023-02-24 16:23:22,Debit,Portland,D000700,21.190.11.223,M098,ATM,65,Doctor,158,1,13531.22,Monday,Friday,February,16,65+,small transaction,
TX000212,AC00479,432.08,2023-07-31 16:04:55,Debit,El Paso,D000073,40.192.99.27,M044,ATM,40,Doctor,145,1,11500.62,Monday,Monday,July,16,35-50,medium transaction,
TX000213,AC00301,694.2,2023-12-07 16:20:08,Debit,Milwaukee,D000007,27.143.109.203,M035,ATM,61,Retired,72,1,1389.37,Monday,Thursday,December,16,50-65,medium transaction,
TX000214,AC00380,116.86,2023-03-20 18:28:48,Debit,Louisville,D000531,184.146.10.88,M088,ATM,55,Engineer,171,1,6706.56,Monday,Monday,March,18,50-65,very little transaction,65.86
TX000215,AC00130,386.81,2023-03-03 18:02:52,Credit,Detroit,D000248,34.169.232.37,M039,Online,57,Doctor,149,1,7175.29,Monday,Friday,March,18,50-65,small transaction,
TX000216,AC00006,74.88,2023-05-24 16:25:50,Debit,Atlanta,D000139,161.161.26.115,M026,ATM,25,Student,202,1,420.67,Monday,Wednesday,May,16,18-35,0 transaction,
TX000217,AC00096,195.76,2023-05-22 16:17:19,Debit,Philadelphia,D000517,119.163.214.161,M056,Branch,75,Retired,99,1,7323.53,Monday,Monday,May,16,65+,very little transaction,
TX000218,AC00108,134.7,2023-08-21 16:03:18,Debit,Fort Worth,D000637,155.19.119.0,M074,ATM,50,Doctor,106,1,8395.85,Monday,Monday,August,16,50-65,very little transaction,-99.04000000000002
TX000219,AC00070,890.24,2023-07-07 18:03:43,Credit,Las Vegas,D000223,28.149.72.129,M029,Online,33,Engineer,161,1,5140.93,Monday,Friday,July,18,18-35,large transaction,705.74
TX000220,AC00417,361.27,2023-01-06 17:01:53,Debit,Omaha,D000676,78.100.105.143,M088,ATM,63,Doctor,180,1,7945.57,Monday,Friday,January,17,50-65,small transaction,
TX000221,AC00391,131.56,2023-10-19 16:42:37,Debit,Charlotte,D000203,27.215.118.94,M014,Branch,44,Doctor,42,1,5873.54,Monday,Thursday,October,16,35-50,very little transaction,
TX000222,AC00414,485.51,2023-11-28 16:49:27,Credit,Milwaukee,D000460,91.204.200.167,M097,Online,76,Retired,37,1,3074.45,Monday,Tuesday,November,16,65+,medium transaction,
TX000223,AC00004,547.87,2023-07-10 17:15:27,Debit,Columbus,D000183,188.205.152.176,M064,ATM,64,Retired,131,1,6155.76,Monday,Monday,July,17,50-65,medium transaction,
TX000224,AC00047,457.3,2023-06-26 18:25:21,Debit,Virginia Beach,D000214,62.27.235.199,M042,Online,28,Engineer,15,1,8318.29,Monday,Monday,June,18,18-35,medium transaction,176.73000000000002
TX000225,AC00198,506.24,2023-01-13 16:44:26,Debit,Chicago,D000315,136.104.90.223,M077,ATM,58,Engineer,64,1,230.09,Monday,Friday,January,16,50-65,medium transaction,
TX000226,AC00314,486.59,2023-12-19 16:55:17,Debit,Indianapolis,D000029,129.102.184.189,M017,Branch,57,Retired,119,1,2513.56,Monday,Tuesday,December,16,50-65,medium transaction,
TX000227,AC00212,163.68,2023-09-28 16:20:57,Debit,San Diego,D000440,35.67.21.23,M087,Branch,41,Doctor,292,1,10090.05,Monday,Thursday,September,16,35-50,very little transaction,
TX000228,AC00115,581.65,2023-01-09 16:54:58,Debit,Boston,D000666,80.92.209.207,M009,ATM,22,Student,176,1,480.19,Monday,Monday,January,16,18-35,medium transaction,496.21999999999997
TX000229,AC00055,52.01,2023-11-07 16:46:04,Debit,Mesa,D000652,178.34.103.183,M019,ATM,48,Doctor,85,1,1120.88,Monday,Tuesday,November,16,35-50,0 transaction,-117.49000000000001
TX000230,AC00427,630.24,2023-11-29 18:10:30,Debit,Boston,D000548,12.246.170.239,M054,ATM,21,Student,62,1,370.81,Monday,Wednesday,November,18,18-35,medium transaction,518.1700000000001
TX000231,AC00401,523.74,2023-11-02 16:36:37,Debit,Oklahoma City,D000551,216.151.64.40,M099,ATM,43,Doctor,159,1,13498.55,Monday,Thursday,November,16,35-50,medium transaction,88.47000000000003
TX000232,AC00430,705.6,2023-02-20 18:41:43,Debit,Phoenix,D000103,205.45.234.42,M071,Branch,40,Doctor,124,3,14804.7,Monday,Monday,February,18,35-50,medium transaction,
TX000233,AC00299,217.5,2023-10-23 18:54:48,Credit,Denver,D000485,101.90.40.193,M043,Branch,46,Engineer,35,1,3057.4,Monday,Monday,October,18,35-50,small transaction,
TX000234,AC00345,91.48,2023-01-23 16:50:31,Debit,Fort Worth,D000295,160.74.183.38,M081,ATM,51,Doctor,141,1,14942.78,Monday,Monday,January,16,50-65,0 transaction,
TX000235,AC00430,5.25,2023-11-13 18:26:24,Debit,San Jose,D000571,93.170.203.44,M010,ATM,39,Doctor,49,1,14143.32,Monday,Monday,November,18,35-50,0 transaction,-700.35
TX000236,AC00175,54.03,2023-09-19 17:16:46,Credit,Milwaukee,D000519,161.25.82.11,M087,ATM,56,Retired,161,1,6736.3,Monday,Tuesday,September,17,50-65,0 transaction,
TX000237,AC00177,736.73,2023-11-27 16:05:27,Debit,Memphis,D000167,107.247.202.71,M037,Branch,48,Engineer,10,1,3313.07,Monday,Monday,November,16,35-50,medium transaction,720.57
TX000238,AC00225,368.91,2023-03-10 17:49:57,Debit,Virginia Beach,D000221,218.238.171.184,M082,Branch,54,Doctor,14,1,829.71,Monday,Friday,March,17,50-65,small transaction,68.44
TX000239,AC00394,33.06,2023-01-17 16:03:41,Credit,Fort Worth,D000417,63.67.150.226,M045,Online,53,Retired,170,1,1540.87,Monday,Tuesday,January,16,50-65,0 transaction,
TX000240,AC00026,66.5,2023-05-04 16:44:56,Credit,Louisville,D000419,13.88.251.53,M098,Online,32,Engineer,144,1,6820.23,Monday,Thursday,May,16,18-35,0 transaction,
TX000241,AC00076,177.08,2023-01-06 17:16:44,Debit,Las Vegas,D000450,176.96.83.253,M014,Online,35,Doctor,85,1,13475.14,Monday,Friday,January,17,35-50,very little transaction,
TX000242,AC00215,588.54,2023-02-06 17:57:28,Debit,Portland,D000609,211.97.88.141,M031,Branch,32,Engineer,130,1,714.45,Monday,Monday,February,17,18-35,medium transaction,
TX000243,AC00202,173.5,2023-10-23 17:16:20,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91,Monday,Monday,October,17,18-35,very little transaction,-130.85000000000002
TX000244,AC00400,78.33,2023-07-31 16:13:12,Credit,Memphis,D000191,85.240.254.83,M069,Online,56,Engineer,189,1,7255.33,Monday,Monday,July,16,50-65,0 transaction,
TX000245,AC00004,40.66,2024-01-01 16:08:49,Debit,Louisville,D000214,148.25.159.90,M061,Branch,59,Retired,156,1,1153.84,Monday,Monday,January,16,50-65,0 transaction,-507.21000000000004
TX000246,AC00260,97.22,2023-02-20 17:30:19,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73,Monday,Monday,February,17,65+,0 transaction,
TX000247,AC00415,34.07,2023-11-06 17:22:58,Debit,Philadelphia,D000158,29.168.185.63,M080,Branch,22,Student,81,1,8709.77,Monday,Monday,November,17,18-35,0 transaction,
TX000248,AC00337,492.06,2023-10-19 16:14:15,Debit,Fresno,D000411,60.166.231.236,M012,Online,23,Student,74,1,857.9,Monday,Thursday,October,16,18-35,medium transaction,
TX000249,AC00253,842.01,2023-09-12 16:43:27,Credit,Virginia Beach,D000209,62.152.134.92,M015,Online,53,Doctor,185,1,509.45,Monday,Tuesday,September,16,50-65,large transaction,
TX000250,AC00126,73.55,2023-01-09 16:09:48,Debit,Atlanta,D000210,196.121.240.10,M086,ATM,51,Engineer,158,1,2812.06,Monday,Monday,January,16,50-65,0 transaction,
TX000251,AC00304,760.53,2023-09-04 18:13:25,Debit,Phoenix,D000651,177.116.108.246,M005,Online,57,Engineer,118,1,6179.91,Monday,Monday,September,18,50-65,medium transaction,
TX000252,AC00470,273.08,2023-01-30 16:09:08,Credit,Houston,D000534,150.231.20.169,M007,Branch,26,Engineer,134,1,6609.3,Monday,Monday,January,16,18-35,small transaction,
TX000253,AC00041,371.69,2023-12-22 16:27:49,Debit,San Francisco,D000374,124.180.225.109,M020,Branch,67,Retired,143,1,3484.32,Monday,Friday,December,16,65+,small transaction,364.2
TX000254,AC00442,218.96,2023-08-30 16:11:47,Debit,Seattle,D000556,52.196.112.199,M021,ATM,18,Student,13,1,754.21,Monday,Wednesday,August,16,18-35,small transaction,-277.06999999999994
TX000255,AC00430,227.39,2023-12-25 16:58:19,Debit,Atlanta,D000207,96.115.67.230,M010,Online,18,Student,65,1,751.09,Monday,Monday,December,16,18-35,small transaction,222.14
TX000256,AC00258,237.99,2023-05-08 16:45:11,Credit,Kansas City,D000563,168.55.35.243,M043,Branch,39,Doctor,86,1,8510.09,Monday,Monday,May,16,35-50,small transaction,-392.37
TX000257,AC00073,186.6,2023-07-04 16:27:23,Debit,Washington,D000149,52.1.78.30,M037,Online,58,Doctor,13,1,1508.72,Monday,Tuesday,July,16,50-65,very little transaction,
TX000258,AC00430,341.15,2023-02-13 17:18:15,Debit,San Jose,D000453,6.44.165.160,M042,Online,18,Student,148,1,511.37,Monday,Monday,February,17,18-35,small transaction,113.75999999999999
TX000259,AC00363,434.58,2023-09-06 16:28:38,Debit,Memphis,D000136,80.92.209.207,M091,ATM,59,Doctor,215,1,12648.32,Monday,Wednesday,September,16,50-65,medium transaction,431.28
TX000260,AC00307,312.88,2023-05-26 18:12:50,Credit,Portland,D000503,201.114.165.141,M040,Branch,54,Engineer,44,1,233.21,Monday,Friday,May,18,50-65,small transaction,
TX000261,AC00085,75.15,2023-09-18 17:31:23,Debit,Boston,D000014,135.29.211.116,M094,ATM,23,Student,154,1,1092.92,Monday,Monday,September,17,18-35,0 transaction,-332.5
TX000262,AC00448,23.3,2023-08-14 18:13:38,Debit,Los Angeles,D000385,111.226.226.202,M061,ATM,59,Engineer,161,1,6711.15,Monday,Monday,August,18,50-65,0 transaction,
TX000263,AC00194,47.38,2023-02-08 18:18:07,Credit,Seattle,D000388,150.231.20.169,M061,Online,25,Student,61,1,459.37,Monday,Wednesday,February,18,18-35,0 transaction,
